;ID;Text;Label;clean_tweets;Hashtags;tokens
3959;137297;A previously healthy woman has died in Sweden about a week after being vaccinated with the AstraZeneca vaccine, the Swedish Medical Products Agency said on Thursday. https://t.co/M70DdXizl7;1;previously healthy woman died sweden week vaccinated astrazeneca vaccine swedish medical products agency said thursday;[];['previously', 'healthy', 'woman', 'died', 'sweden', 'week', 'vaccinated', 'astrazeneca', 'vaccine', 'swedish', 'medical', 'products', 'agency', 'said', 'thursday']
3960;134427;Predictable how those who said we wouldn’t get a vaccine by the end of the year, are now complaining people aren’t getting vaccinated fast enough. They should be grateful that we are way ahead of their schedule.;0;predictable said get vaccine end year complaining people getting vaccinated fast enough grateful way ahead schedule;[];['predictable', 'said', 'get', 'vaccine', 'end', 'year', 'complaining', 'people', 'getting', 'vaccinated', 'fast', 'enough', 'grateful', 'way', 'ahead', 'schedule']
3961;138828;Getting my 1st vaccine shot (Moderna) on Monday, if you also had Moderna let me know what timetable of side effects you have had.;0;getting st vaccine shot moderna monday also moderna let know timetable side effects;[];['getting', 'st', 'vaccine', 'shot', 'moderna', 'monday', 'also', 'moderna', 'let', 'know', 'timetable', 'side', 'effects']
3962;137383;My dad gets his first #COVID19 vaccine tomorrow! <U+0001F64C><U+2764><U+FE0F> #grateful;0;dad gets first covid vaccine tomorrow u f c u u fe f grateful;['#COVID19', '#grateful'];['dad', 'gets', 'first', 'covid', 'vaccine', 'tomorrow', 'u', 'f', 'c', 'u', 'u', 'fe', 'f', 'grateful']
3963;134658;Well I am about to lose my first personal loved one to COVID. She’s officially on hospice. I hate this virus. Get your vaccine. Wear a mask. Stay home. PLEASE. <U+0001F494>;0;well lose first personal loved one covid officially hospice hate virus get vaccine wear mask stay home please u f;[];['well', 'lose', 'first', 'personal', 'loved', 'one', 'covid', 'officially', 'hospice', 'hate', 'virus', 'get', 'vaccine', 'wear', 'mask', 'stay', 'home', 'please', 'u', 'f']
3964;134690;I have to get the covid vaccine next week;0;get covid vaccine next week;[];['get', 'covid', 'vaccine', 'next', 'week']
3965;139041;53 Dead in Gibraltar in 10 Days After Experimental Pfizer mRNA COVID Injections Started https://t.co/CCZEGEDBgf;1;dead gibraltar days experimental pfizer mrna covid injections started;[];['dead', 'gibraltar', 'days', 'experimental', 'pfizer', 'mrna', 'covid', 'injections', 'started']
3966;135885;Another one with adverse side effect from the killer vaccine.... https://t.co/Vx7RmNaRad;1;another one adverse side effect killer vaccine;[];['another', 'one', 'adverse', 'side', 'effect', 'killer', 'vaccine']
3967;135932;Second Moderna shot yesterday. Slightly raised temperature. Early to bed, hoping for a better day tomorrow!;0;second moderna shot yesterday slightly raised temperature early bed hoping better day tomorrow;[];['second', 'moderna', 'shot', 'yesterday', 'slightly', 'raised', 'temperature', 'early', 'bed', 'hoping', 'better', 'day', 'tomorrow']
3968;138788;My first dose of the vaccine meeting the second dose. #vaccinated #Pfizer https://t.co/qF768XkpSj;0;first dose vaccine meeting second dose vaccinated pfizer;['#vaccinated', '#Pfizer'];['first', 'dose', 'vaccine', 'meeting', 'second', 'dose', 'vaccinated', 'pfizer']
3969;137399;"So this ""vaccine/gene therapy experiment"" has an alleged 79% efficacy in reducing the individuals symptoms but not the spread of a virus with a 99.8% survival rate...side effects aside...what's the point of it again? _x000D_
_x000D_
Oh yeah. #money";1;vaccine gene therapy experiment alleged efficacy reducing individuals symptoms spread virus survival rate side effects aside point x x oh yeah money;['#money'];['vaccine', 'gene', 'therapy', 'experiment', 'alleged', 'efficacy', 'reducing', 'individuals', 'symptoms', 'spread', 'virus', 'survival', 'rate', 'side', 'effects', 'aside', 'point', 'x', 'x', 'oh', 'yeah', 'money']
3970;137406;Grandma Bootsy got her first Covid vaccine today! She is 83 but we had such a hard time booking an appt because she doesn’t have a state issued ID. Thankful that we found a place that would take her. Check on the Grandma Bootsys in your life and make sure they’re protected <U+0001F49B>;0;grandma bootsy got first covid vaccine today hard time booking appt state issued id thankful found place would take check grandma bootsys life make sure protected u f b;[];['grandma', 'bootsy', 'got', 'first', 'covid', 'vaccine', 'today', 'hard', 'time', 'booking', 'appt', 'state', 'issued', 'id', 'thankful', 'found', 'place', 'would', 'take', 'check', 'grandma', 'bootsys', 'life', 'make', 'sure', 'protected', 'u', 'f', 'b']
3971;137413;matched with the guy who administered my second covid vaccine in some sort of queer lifetime movie story https://t.co/FT9GClW6q7;0;matched guy administered second covid vaccine sort queer lifetime movie story;[];['matched', 'guy', 'administered', 'second', 'covid', 'vaccine', 'sort', 'queer', 'lifetime', 'movie', 'story']
3972;137393;"This is “gene therapy”, not a vaccine_x000D_
_x000D_
https://t.co/EEvCMkf6d1";1;gene therapy vaccine x x;[];['gene', 'therapy', 'vaccine', 'x', 'x']
3973;134658;Just received my first #Moderna vaccine. Benefits of working in healthcare #COVID19 #CovidVaccine #COVID<U+30FC>19 https://t.co/JQOOvJiuoV;0;received first moderna vaccine benefits working healthcare covid covidvaccine covid u fc;['#Moderna', '#COVID19', '#CovidVaccine', '#COVID<U+30FC>19'];['received', 'first', 'moderna', 'vaccine', 'benefits', 'working', 'healthcare', 'covid', 'covidvaccine', 'covid', 'u', 'fc']
3974;134499;"Alhamdulillah, One of the first tasks of 2021, Pfizer COVID-19 Injection._x000D_
Please all stay Blessed &amp; safe, &amp; follow the govt guidelines. Protect all around you._x000D_
Hands - Face - Space  + Air https://t.co/y7O6oiU7jU";0;alhamdulillah one first tasks pfizer covid injection x please stay blessed amp safe amp follow govt guidelines protect around x hands face space air;[];['alhamdulillah', 'one', 'first', 'tasks', 'pfizer', 'covid', 'injection', 'x', 'please', 'stay', 'blessed', 'amp', 'safe', 'amp', 'follow', 'govt', 'guidelines', 'protect', 'around', 'x', 'hands', 'face', 'space', 'air']
3975;134336;Just got my first dose for the Covid vaccine!;0;got first dose covid vaccine;[];['got', 'first', 'dose', 'covid', 'vaccine']
3976;137190;"""Why would you risk all the side effects of an experimental gene therapy that was inadequately tested &amp; rushed through the approval process...? _x000D_
I am advising my family, friends &amp; guests here at the Hotze Health &amp; Wellness Center to just say no!""_x000D_
#vaccine_x000D_
https://t.co/6iLCPYTCVQ";1;would risk side effects experimental gene therapy inadequately tested amp rushed approval process x advising family friends amp guests hotze health amp wellness center say x vaccine x;['#vaccine_x000D_'];['would', 'risk', 'side', 'effects', 'experimental', 'gene', 'therapy', 'inadequately', 'tested', 'amp', 'rushed', 'approval', 'process', 'x', 'advising', 'family', 'friends', 'amp', 'guests', 'hotze', 'health', 'amp', 'wellness', 'center', 'say', 'x', 'vaccine', 'x']
3977;134658;If y’all share toothbrushes and razors, don’t worry about what’s in the vaccine;0;share toothbrushes razors worry vaccine;[];['share', 'toothbrushes', 'razors', 'worry', 'vaccine']
3978;137380;I'm scheduled for my first vaccine shot tomorrow. I'm feeling really grateful - but this made me laugh. https://t.co/CslNf2R4aj;0;scheduled first vaccine shot tomorrow feeling really grateful made laugh;[];['scheduled', 'first', 'vaccine', 'shot', 'tomorrow', 'feeling', 'really', 'grateful', 'made', 'laugh']
3979;137350;It's Gene Therapy, Not a Vaccine https://t.co/Bx23SxUH0F  GREAT ARTICLE VERY INFORMATIVE.;1;gene therapy vaccine great article informative;[];['gene', 'therapy', 'vaccine', 'great', 'article', 'informative']
3980;137382;Just got my first vaccine shot in Portland, OR. I'm so grateful to @POTUS @VP @CDCDirector @NationalGuard and @KateBrownForOR for doing this. It's a massive operation and here at the Oregon Convention Center it's running like a well oiled machine. https://t.co/uf4IOb8Wfr;0;got first vaccine shot portland grateful massive operation oregon convention center running like well oiled machine;[];['got', 'first', 'vaccine', 'shot', 'portland', 'grateful', 'massive', 'operation', 'oregon', 'convention', 'center', 'running', 'like', 'well', 'oiled', 'machine']
3981;134475;Almost time for my second Covid vaccine and I’m excited as fuck <U+0001F602>;0;almost time second covid vaccine excited fuck u f;[];['almost', 'time', 'second', 'covid', 'vaccine', 'excited', 'fuck', 'u', 'f']
3982;137293;"Get vaccinated at your own risk...You shouldn't be reading about there are still studies needed to better assess the risk. If they don't know the risk then they shouldn't be injecting anyone with their useless vaccine!_x000D_
_x000D_
https://t.co/iXBs5x3WDQ";1;get vaccinated risk reading still studies needed better assess risk know risk injecting anyone useless vaccine x x;[];['get', 'vaccinated', 'risk', 'reading', 'still', 'studies', 'needed', 'better', 'assess', 'risk', 'know', 'risk', 'injecting', 'anyone', 'useless', 'vaccine', 'x', 'x']
3983;137403;First vaccine <U+2705> #VaccinesSaveLives #Moderna #walgreens #maskup https://t.co/WZyBUCkXxQ;0;first vaccine u vaccinessavelives moderna walgreens maskup;['#VaccinesSaveLives', '#Moderna', '#walgreens', '#maskup'];['first', 'vaccine', 'u', 'vaccinessavelives', 'moderna', 'walgreens', 'maskup']
3984;134645;We asked Margaret Ruesch, what makes @Pfizer Gene Therapy inherently different? “You really get the best of both worlds - the positives of a big company with the feel of a surprisingly small, nimble and innovative culture – that is the Gene Therapy group at Pfizer.” https://t.co/iIoU9zKiBM;1;asked margaret ruesch makes gene therapy inherently different really get best worlds positives big company feel surprisingly small nimble innovative culture gene therapy group pfizer;[];['asked', 'margaret', 'ruesch', 'makes', 'gene', 'therapy', 'inherently', 'different', 'really', 'get', 'best', 'worlds', 'positives', 'big', 'company', 'feel', 'surprisingly', 'small', 'nimble', 'innovative', 'culture', 'gene', 'therapy', 'group', 'pfizer']
3985;138814;Just had my 2nd Vaccine!! at Shanklin Isle of Wight England UK https://t.co/t0cYyK3I6J;0;nd vaccine shanklin isle wight england uk;[];['nd', 'vaccine', 'shanklin', 'isle', 'wight', 'england', 'uk']
3986;138716;If you’ve ever accepted drugs from a stranger at a rave, don’t worry about what’s in the vaccine just go get it;0;ever accepted drugs stranger rave worry vaccine go get;[];['ever', 'accepted', 'drugs', 'stranger', 'rave', 'worry', 'vaccine', 'go', 'get']
3987;137267;Covid19 wasn't a good experience I'll give it 1 star <U+0001F923>....on a serious <U+0001F4DD>yes it was bad and keep older people healthy and idk if the rushed vaccine is a good option.;1;covid good experience give star u f serious u f dd yes bad keep older people healthy idk rushed vaccine good option;[];['covid', 'good', 'experience', 'give', 'star', 'u', 'f', 'serious', 'u', 'f', 'dd', 'yes', 'bad', 'keep', 'older', 'people', 'healthy', 'idk', 'rushed', 'vaccine', 'good', 'option']
3988;134690;If you pierced your own ears or had them done by a friend in high school/college, you don’t need to worry about what’s in the vaccine.;0;pierced ears done friend high school college need worry vaccine;[];['pierced', 'ears', 'done', 'friend', 'high', 'school', 'college', 'need', 'worry', 'vaccine']
3989;138599;COLLINS,painful and deadly vaccine experiments on tens of thousands of monkeys haven’t led to any vaccines for humans against MERS, tuberculosis, malaria, AIDS, or COVID-19. Monkeys aren’t humans, and using them as stand-ins doesn’t work.;1;collins painful deadly vaccine experiments tens thousands monkeys led vaccines humans mers tuberculosis malaria aids covid monkeys humans using stand ins work;[];['collins', 'painful', 'deadly', 'vaccine', 'experiments', 'tens', 'thousands', 'monkeys', 'led', 'vaccines', 'humans', 'mers', 'tuberculosis', 'malaria', 'aids', 'covid', 'monkeys', 'humans', 'using', 'stand', 'ins', 'work']
3990;134655;<U+0001F629> my residents will be having their vaccine tomorrow <U+2639><U+FE0F> hope all goes well inshallah<U+0001F64F><U+0001F3FF>;0;u f residents vaccine tomorrow u u fe f hope goes well inshallah u f f u f ff;[];['u', 'f', 'residents', 'vaccine', 'tomorrow', 'u', 'u', 'fe', 'f', 'hope', 'goes', 'well', 'inshallah', 'u', 'f', 'f', 'u', 'f', 'ff']
3991;138738;"Rosemary, a teacher at Roysambu Primary School, explains why she got the #COVID19 vaccine &amp; encourages others to do the same._x000D_
_x000D_
#Vaccines are safe &amp; effective. @UNICEFKenya urges all teachers to get vaccinated before schools reopen on 10 May. #VaccinesWork_x000D_
_x000D_
@MOH_Kenya @EduMinKenya https://t.co/TGtfcK9dTo";0;rosemary teacher roysambu primary school explains got covid vaccine amp encourages others x x vaccines safe amp effective urges teachers get vaccinated schools reopen may vaccineswork x x kenya;['#COVID19', '#Vaccines', '#VaccinesWork_x000D_'];['rosemary', 'teacher', 'roysambu', 'primary', 'school', 'explains', 'got', 'covid', 'vaccine', 'amp', 'encourages', 'others', 'x', 'x', 'vaccines', 'safe', 'amp', 'effective', 'urges', 'teachers', 'get', 'vaccinated', 'schools', 'reopen', 'may', 'vaccineswork', 'x', 'x', 'kenya']
3992;134411;"The ""vaccine"" is from the 80% depopulation &amp; ""purple revolution"" cabal. It'll decrease lifespan by causing cancer, other diseases, etc. &amp; cause sterility. The ""virus"" is meant to drive people towards the vaccine. Ties to spygate. See pinned thread. https://t.co/0heTaDzoIu";1;vaccine depopulation amp purple revolution cabal decrease lifespan causing cancer diseases etc amp cause sterility virus meant drive people towards vaccine ties spygate see pinned thread;[];['vaccine', 'depopulation', 'amp', 'purple', 'revolution', 'cabal', 'decrease', 'lifespan', 'causing', 'cancer', 'diseases', 'etc', 'amp', 'cause', 'sterility', 'virus', 'meant', 'drive', 'people', 'towards', 'vaccine', 'ties', 'spygate', 'see', 'pinned', 'thread']
3993;138713;"The NCOLCoE and WBAMC are hosting a mobile COVID-19 Vax in the NCOLCoE East Auditorium on April 30 &amp; May 21, both 1st and 2nd dose (Pfizer) for all active/current DOD ID card holders from 0930-1500. #killthevirus #getvaccinated https://t.co/YssVcR0KQe";0;ncolcoe wbamc hosting mobile covid vax ncolcoe east auditorium april amp may st nd dose pfizer active current dod id card holders killthevirus getvaccinated;['#killthevirus', '#getvaccinated'];['ncolcoe', 'wbamc', 'hosting', 'mobile', 'covid', 'vax', 'ncolcoe', 'east', 'auditorium', 'april', 'amp', 'may', 'st', 'nd', 'dose', 'pfizer', 'active', 'current', 'dod', 'id', 'card', 'holders', 'killthevirus', 'getvaccinated']
3994;134192;"Irish Activist Professor warned that the next bioweapon (2nd wave) would contain deadlier components (Ebola or botulism) _x000D_
Renowned Scientist Tells Fox News: COVID-19 Vaccine Is ‘Downright Dangerous’ And Will Send You ‘To Your Doom’_x000D_
https://t.co/MBdkJ8J0ym_x000D_
https://t.co/0HpspN59Ac";1;irish activist professor warned next bioweapon nd wave would contain deadlier components ebola botulism x renowned scientist tells fox news covid vaccine downright dangerous send doom x;[];['irish', 'activist', 'professor', 'warned', 'next', 'bioweapon', 'nd', 'wave', 'would', 'contain', 'deadlier', 'components', 'ebola', 'botulism', 'x', 'renowned', 'scientist', 'tells', 'fox', 'news', 'covid', 'vaccine', 'downright', 'dangerous', 'send', 'doom', 'x']
3995;138762;"Vaccinated pin button with custom dates and text https://t.co/e9Pny38Hkf via @zazzle _x000D_
#vaccine #vaccinated #covidvaccine #COVID19Vaccine #pins #buttons #fashion #style #VaccinePassports #VaccinesWork #vaccination #vaccinationdone #VaccinationCovid";0;vaccinated pin button custom dates text via x vaccine vaccinated covidvaccine covid vaccine pins buttons fashion style vaccinepassports vaccineswork vaccination vaccinationdone vaccinationcovid;['#vaccine', '#vaccinated', '#covidvaccine', '#COVID19Vaccine', '#pins', '#buttons', '#fashion', '#style', '#VaccinePassports', '#VaccinesWork', '#vaccination', '#vaccinationdone', '#VaccinationCovid'];['vaccinated', 'pin', 'button', 'custom', 'dates', 'text', 'via', 'x', 'vaccine', 'vaccinated', 'covidvaccine', 'covid', 'vaccine', 'pins', 'buttons', 'fashion', 'style', 'vaccinepassports', 'vaccineswork', 'vaccination', 'vaccinationdone', 'vaccinationcovid']
3996;137410;That moment you realize how a post with a picture of me receiving the #COVID19 vaccine made several of my FB followers unfriend me. Didn't realize I had so many anti-vaccine friends. That's ok, it's just FB and I'm a step closer to getting on a plane. #vaccinated https://t.co/do9i8g1Jl8;0;moment realize post picture receiving covid vaccine made several fb followers unfriend realize many anti vaccine friends ok fb step closer getting plane vaccinated;['#COVID19', '#vaccinated'];['moment', 'realize', 'post', 'picture', 'receiving', 'covid', 'vaccine', 'made', 'several', 'fb', 'followers', 'unfriend', 'realize', 'many', 'anti', 'vaccine', 'friends', 'ok', 'fb', 'step', 'closer', 'getting', 'plane', 'vaccinated']
3997;137141;"I cant beleive that people are still listening to the corrupt media the who and the CDC who have all been lying to you and your so scared that your running out to get an untested vaccine for something science cant back up _x000D_
Fauci is a lying fraud";1;cant beleive people still listening corrupt media cdc lying scared running get untested vaccine something science cant back x fauci lying fraud;[];['cant', 'beleive', 'people', 'still', 'listening', 'corrupt', 'media', 'cdc', 'lying', 'scared', 'running', 'get', 'untested', 'vaccine', 'something', 'science', 'cant', 'back', 'x', 'fauci', 'lying', 'fraud']
3998;135826;"#Covid19 #CovidHoax #Plandemic #VaccineInjury #VaccineDeaths #Sterilization #Depopulation _x000D_
Gloucester resident dies within hours of receiving Pfizer vaccine https://t.co/778PtsPcVL";1;covid covidhoax plandemic vaccineinjury vaccinedeaths sterilization depopulation x gloucester resident dies within hours receiving pfizer vaccine;['#Covid19', '#CovidHoax', '#Plandemic', '#VaccineInjury', '#VaccineDeaths', '#Sterilization', '#Depopulation'];['covid', 'covidhoax', 'plandemic', 'vaccineinjury', 'vaccinedeaths', 'sterilization', 'depopulation', 'x', 'gloucester', 'resident', 'dies', 'within', 'hours', 'receiving', 'pfizer', 'vaccine']
3999;134403;The COVID vaccine is as valuable as Gretchen Weiner’s white gold hoops—and like her, most of us are too ungrateful to recognize the value;0;covid vaccine valuable gretchen weiner white gold hoops like us ungrateful recognize value;[];['covid', 'vaccine', 'valuable', 'gretchen', 'weiner', 'white', 'gold', 'hoops', 'like', 'us', 'ungrateful', 'recognize', 'value']
4000;134661;Moderna’s mRNA injections are an “operating system” designed to program humans and hack their biological functions – [Natural News]: The experimental injections being rolled out by Mod... https://t.co/4sFEMAf5DD https://t.co/NEmGcsa3eG;1;moderna mrna injections operating system designed program humans hack biological functions natural news experimental injections rolled mod;[];['moderna', 'mrna', 'injections', 'operating', 'system', 'designed', 'program', 'humans', 'hack', 'biological', 'functions', 'natural', 'news', 'experimental', 'injections', 'rolled', 'mod']
4001;138789;"So I had the Astra Zeneca vaccine yesterday and it was a rough night. Body aches, headache and fever with chills. No what? It's better than getting covid! #GetVaccinated #COVID19Vaccine _x000D_
@NRPublicHealth";0;astra zeneca vaccine yesterday rough night body aches headache fever chills better getting covid getvaccinated covid vaccine x;['#GetVaccinated', '#COVID19Vaccine'];['astra', 'zeneca', 'vaccine', 'yesterday', 'rough', 'night', 'body', 'aches', 'headache', 'fever', 'chills', 'better', 'getting', 'covid', 'getvaccinated', 'covid', 'vaccine', 'x']
4002;138747;Officially 48 hours out from Pfizer dose #2...zero side effects except for a sore arm. #GetVaccinated #vaccinated #PfizerVaccine #science;0;officially hours pfizer dose zero side effects except sore arm getvaccinated vaccinated pfizervaccine science;['#2...zero', '#GetVaccinated', '#vaccinated', '#PfizerVaccine', '#science'];['officially', 'hours', 'pfizer', 'dose', 'zero', 'side', 'effects', 'except', 'sore', 'arm', 'getvaccinated', 'vaccinated', 'pfizervaccine', 'science']
4003;138814;Orange County woman's death after 2nd dose of Moderna vaccine spurs concern from family https://t.co/MTvXpxKmVF;0;orange county woman death nd dose moderna vaccine spurs concern family;[];['orange', 'county', 'woman', 'death', 'nd', 'dose', 'moderna', 'vaccine', 'spurs', 'concern', 'family']
4004;137408;The #coronavirus vaccine developed by AstraZeneca provided strong protection against Covid-19 in a large clinical trial, completely preventing the worst outcomes from the disease while causing no serious side effects. Let’s get #vaccinated! https://t.co/JXuWB0vSuy;0;coronavirus vaccine developed astrazeneca provided strong protection covid large clinical trial completely preventing worst outcomes disease causing serious side effects let get vaccinated;['#coronavirus', '#vaccinated!'];['coronavirus', 'vaccine', 'developed', 'astrazeneca', 'provided', 'strong', 'protection', 'covid', 'large', 'clinical', 'trial', 'completely', 'preventing', 'worst', 'outcomes', 'disease', 'causing', 'serious', 'side', 'effects', 'let', 'get', 'vaccinated']
4005;134224;If you've ever used the toilet on a Greyhound bus, don't worry about what's in the COVID vaccine. https://t.co/QlzLTvTaqn;0;ever used toilet greyhound bus worry covid vaccine;[];['ever', 'used', 'toilet', 'greyhound', 'bus', 'worry', 'covid', 'vaccine']
4006;139029;"I was very nervous in the lead up but feel beyond grateful for @NHSuk and the speed of the vaccine rollout in #NorthernIreland - felt very emotional after &amp; had a quick cry with the local pharmacist! Thank you to @McKeeversChem in Kircubbin for a great experience <U+2764><U+FE0F> https://t.co/Z49BWFlKGJ";0;nervous lead feel beyond grateful speed vaccine rollout northernireland felt emotional amp quick cry local pharmacist thank kircubbin great experience u u fe f;['#NorthernIreland'];['nervous', 'lead', 'feel', 'beyond', 'grateful', 'speed', 'vaccine', 'rollout', 'northernireland', 'felt', 'emotional', 'amp', 'quick', 'cry', 'local', 'pharmacist', 'thank', 'kircubbin', 'great', 'experience', 'u', 'u', 'fe', 'f']
4007;137326;"Real world data from Israel on Pfizer BNT COVID vaccine. _x000D_
Population of 1.6 million with 1.2 million vaccinated. _x000D_
_x000D_
Per test model: _x000D_
-91.2% efficacy in preventing all infections. _x000D_
-99.3% efficacy in preventing symptomatic infections. _x000D_
_x000D_
#GetVaccinated https://t.co/iYc8VkCgK4";0;real world data israel pfizer bnt covid vaccine x population million million vaccinated x x per test model x efficacy preventing infections x efficacy preventing symptomatic infections x x getvaccinated;['#GetVaccinated'];['real', 'world', 'data', 'israel', 'pfizer', 'bnt', 'covid', 'vaccine', 'x', 'population', 'million', 'million', 'vaccinated', 'x', 'x', 'per', 'test', 'model', 'x', 'efficacy', 'preventing', 'infections', 'x', 'efficacy', 'preventing', 'symptomatic', 'infections', 'x', 'x', 'getvaccinated']
4008;137140;After being branded conspiracy theorist’s for expressing concerns over this rushed vaccine,CNN casually reports that it was the vaccine that killed Marvellous Marvin Hagler. I’d say that’s a huge WOW! Wouldn’t you?;1;branded conspiracy theorist expressing concerns rushed vaccine cnn casually reports vaccine killed marvellous marvin hagler say huge wow;[];['branded', 'conspiracy', 'theorist', 'expressing', 'concerns', 'rushed', 'vaccine', 'cnn', 'casually', 'reports', 'vaccine', 'killed', 'marvellous', 'marvin', 'hagler', 'say', 'huge', 'wow']
4009;134410;"Door-to-needle time &lt;5 minutes <U+0001F60A>_x000D_
Never been this excited to get a #vaccine <U+0001F489><U+0001FA79><U+0001F9A0>_x000D_
#Grateful for #science <U+0001F64F>_x000D_
#CovidVaccine #VaccinesWork #VaccinesSaveLives #beatCovid19 https://t.co/BEENForzKP";0;door needle time lt minutes u f x never excited get vaccine u f u fa u f x grateful science u f f x covidvaccine vaccineswork vaccinessavelives beatcovid;['#vaccine', '#Grateful', '#science', '#CovidVaccine', '#VaccinesWork', '#VaccinesSaveLives', '#beatCovid19'];['door', 'needle', 'time', 'lt', 'minutes', 'u', 'f', 'x', 'never', 'excited', 'get', 'vaccine', 'u', 'f', 'u', 'fa', 'u', 'f', 'x', 'grateful', 'science', 'u', 'f', 'f', 'x', 'covidvaccine', 'vaccineswork', 'vaccinessavelives', 'beatcovid']
4010;134226;If you buy Corpse Husband’s merch don’t worry about what’s in the COVID vaccine!;0;buy corpse husband merch worry covid vaccine;[];['buy', 'corpse', 'husband', 'merch', 'worry', 'covid', 'vaccine']
4011;134296;if u ever drank directly out of a soda can without wiping the top first dont worry about whats in the covid vaccine;0;u ever drank directly soda without wiping top first dont worry whats covid vaccine;[];['u', 'ever', 'drank', 'directly', 'soda', 'without', 'wiping', 'top', 'first', 'dont', 'worry', 'whats', 'covid', 'vaccine']
4012;138726;"Vaccines bring us closer to a world where no one suffers or dies from a vaccine-preventable disease._x000D_
_x000D_
Increasing access to vaccines is the best way to give every child a healthy start to life and protect against preventable diseases from birth into old age._x000D_
_x000D_
#VaccinesWork https://t.co/ZQ7pJ5idje";0;vaccines bring us closer world one suffers dies vaccine preventable disease x x increasing access vaccines best way give every child healthy start life protect preventable diseases birth old age x x vaccineswork;['#VaccinesWork'];['vaccines', 'bring', 'us', 'closer', 'world', 'one', 'suffers', 'dies', 'vaccine', 'preventable', 'disease', 'x', 'x', 'increasing', 'access', 'vaccines', 'best', 'way', 'give', 'every', 'child', 'healthy', 'start', 'life', 'protect', 'preventable', 'diseases', 'birth', 'old', 'age', 'x', 'x', 'vaccineswork']
4013;138779;Just had 1st dose of the vaccine. Thank you NHS and thank you science <U+0001F970> #feelingblessed #CovidVaccine #vaccinated;0;st dose vaccine thank nhs thank science u f feelingblessed covidvaccine vaccinated;['#feelingblessed', '#CovidVaccine', '#vaccinated'];['st', 'dose', 'vaccine', 'thank', 'nhs', 'thank', 'science', 'u', 'f', 'feelingblessed', 'covidvaccine', 'vaccinated']
4014;136026;"The EU’s drugs regulator starts an early review of CureVac's experimental Covid-19 vaccine, potentially accelerating its path to the market - Bloomberg_x000D_
_x000D_
https://t.co/bpXvKkcWRl https://t.co/PDDxo7m8Sb";1;eu drugs regulator starts early review curevac experimental covid vaccine potentially accelerating path market bloomberg x x;[];['eu', 'drugs', 'regulator', 'starts', 'early', 'review', 'curevac', 'experimental', 'covid', 'vaccine', 'potentially', 'accelerating', 'path', 'market', 'bloomberg', 'x', 'x']
4015;137411;If you’re at all nervous about feeling shitty after getting your vaccine especially the second shot, I just thought I’d say that I got my second dose on Saturday morning and have felt fine and I’ve rode my bike 40 miles since ¯\_(<U+30C4>)_/¯;0;nervous feeling shitty getting vaccine especially second shot thought say got second dose saturday morning felt fine rode bike miles since u c;[];['nervous', 'feeling', 'shitty', 'getting', 'vaccine', 'especially', 'second', 'shot', 'thought', 'say', 'got', 'second', 'dose', 'saturday', 'morning', 'felt', 'fine', 'rode', 'bike', 'miles', 'since', 'u', 'c']
4016;137412;booked my second vaccine appointment! <U+0001F60B><U+0001F489>;0;booked second vaccine appointment u f b u f;[];['booked', 'second', 'vaccine', 'appointment', 'u', 'f', 'b', 'u', 'f']
4017;135885;"#Orwell Over-70s in England now urged to contact NHS to get a experimental #vaccine jab | Feb 8_x000D_
- The NHS in England has changed its messaging from “we will contact you” to “contact us” for those over the age of 70._x000D_
https://t.co/ICpyMr8EBZ";1;orwell england urged contact nhs get experimental vaccine jab feb x nhs england changed messaging contact contact us age x;['#Orwell', '#vaccine'];['orwell', 'england', 'urged', 'contact', 'nhs', 'get', 'experimental', 'vaccine', 'jab', 'feb', 'x', 'nhs', 'england', 'changed', 'messaging', 'contact', 'contact', 'us', 'age', 'x']
4018;138765;"Me and my boys on our way to get vactinated_x000D_
#vaccine #vaccinated #CoronaVaccine #StaySafe #GetVaccinated #CovidVaccine #registration_for_18 #LargestVaccineDrive https://t.co/rYeYvB458N";0;boys way get vactinated x vaccine vaccinated coronavaccine staysafe getvaccinated covidvaccine registration largestvaccinedrive;['#vaccine', '#vaccinated', '#CoronaVaccine', '#StaySafe', '#GetVaccinated', '#CovidVaccine', '#registration_for_18', '#LargestVaccineDrive'];['boys', 'way', 'get', 'vactinated', 'x', 'vaccine', 'vaccinated', 'coronavaccine', 'staysafe', 'getvaccinated', 'covidvaccine', 'registration', 'largestvaccinedrive']
4019;134697;In line for my vaccine!;0;line vaccine;[];['line', 'vaccine']
4020;138998;Two weeks out from second Pfizer jab! Ready for some hugs and high fives with my fully vaccinated friends. https://t.co/64feDQ3V7B;0;two weeks second pfizer jab ready hugs high fives fully vaccinated friends;[];['two', 'weeks', 'second', 'pfizer', 'jab', 'ready', 'hugs', 'high', 'fives', 'fully', 'vaccinated', 'friends']
